0.625	-0.555	0
0.625	-0.555	0
0.625	-0.555	0
0.625	-0.59	0
0.625	-0.555	0
0.625	-0.555	0
0.625	-0.59	0
0.625	-0.59	0
0.625	-0.59	0
0.625	-0.59	0
0.659	-0.555	0
0.625	-0.59	0
0.625	-0.555	0
0.625	-0.555	0
0.625	-0.59	0
0.659	-0.59	0
0.625	-0.59	0
0.625	-0.59	0
0.659	-0.59	0
0.625	-0.555	0
0.625	-0.555	0
0.625	-0.555	0
0.625	-0.555	0
0.685	0	0
0.688	-0.688	0
0.689	-0.689	0
0	-0.689	0
0.688	-0.688	0
0.688	0	0
0.689	0	0
0.689	0	0
0	0	0
-0.689	0	0
0	0	0
0	0	0
0	-0.689	0
0	0	0
0	0	0
0	-0.687	0
-0.689	-0.689	0
-0.689	0	0
-0.689	-0.689	0
0	0	0
0	0	0
0	0	0
-0.689	0.689	0
-0.688	0	0
-0.689	0.689	0
-0.689	0	0
0	0.689	0
-0.689	0.689	0
0	0.689	0
0.689	0	0
0	0.665	0
0	0	0
0	0.689	0
0	0	0
-0.689	0	0
-0.689	0	0
0	-0.689	0
-0.689	0	0
-0.689	-0.689	0
0	0	0
0	-0.689	0
0	-0.689	0
0	-0.689	0
-0.689	0	0
-0.689	0	0
0	-0.689	0
0	0	0
0	0	0
-0.689	-0.689	0
0	0	0
-0.689	-0.689	0
0	-0.689	0
0	0	0
0	0.689	0
0.689	0	0
0	0	0
0	-0.689	0
-0.689	0	0
0	0	0
-0.689	0.689	0
-0.689	0	0
0	0.689	0
0	0	0
-0.689	0	0
-0.688	0.688	0
-0.689	0.689	0
-0.687	0.687	0
-0.688	0	0
-0.688	0	0
-0.689	0	0
-0.688	0	0
-0.686	0.686	0
0	0.689	0
-0.689	0.689	0
-0.689	0.689	0
-0.688	0.688	0
-0.688	0.688	0
-0.688	0	0
-0.688	0	0
0	0	0
-0.689	0	0
-0.689	0	0
-0.689	0.689	0
-0.689	0.689	0
-0.689	0.689	0
-0.689	0.689	0
-0.689	0.689	0
-0.688	0.688	0
-0.689	0.689	0
-0.689	0.689	0
-0.689	0.689	0
-0.689	0.689	0
-0.689	0.689	0
-0.688	0.688	0
-0.688	0.688	0
-0.687	0.687	0
0	0.689	0
-0.689	0.689	0
-0.688	0.688	0
-0.689	0.689	0
-0.689	0.689	0
0	0	0
-0.689	0	0
-0.688	0.688	0
-0.688	0.688	0
-0.688	0.688	0
-0.688	0.688	0
-0.689	0.689	0
-0.689	0.689	0
-0.688	0.688	0
-0.688	0.688	0
-0.687	0.687	0
-0.689	0.689	0
-0.689	0.689	0
-0.688	0	0
-0.688	0	0
-0.689	0.689	0
-0.689	0.689	0
0	0.689	0
-0.689	0.689	0
-0.689	0.689	0
-0.689	0.689	0
-0.689	0.689	0
-0.688	0.688	0
0	0	0
-0.689	0.689	0
-0.689	0.689	0
-0.688	0.688	0
-0.689	0.689	0
0	0.689	0
-0.689	0.689	0
-0.688	0.688	0
-0.688	0.688	0
-0.688	0	0
-0.688	0	0
-0.689	0.689	0
-0.689	0.689	0
-0.688	0.688	0
-0.688	0.688	0
0	0.687	0
-0.689	0.689	0
-0.689	0.689	0
-0.687	0.687	0
-0.688	0	0
-0.689	0	0
-0.689	0	0
-0.689	0	0
-0.688	0	0
-0.689	0	0
0	0	0
-0.689	0	0
-0.689	0	0
-0.689	0	0
-0.688	0	0
0	0.688	0
-0.689	0.689	0
-0.689	0.689	0
-0.689	0.689	0
-0.688	0.688	0
0	0.689	0
-0.689	0.689	0
-0.689	0.689	0
-0.689	0.689	0
-0.689	0.689	0
-0.689	0.689	0
-0.689	0.689	0
-0.689	0	0
-0.688	0	0
-0.689	0.689	0
-0.689	0.689	0
-0.689	0.689	0
-0.689	0.689	0
-0.689	0.689	0
-0.688	0.688	0
-0.689	0.689	0
-0.688	0.688	0
-0.688	0.688	0
-0.689	0	0
0	0	0
-0.689	0.689	0
-0.689	0.689	0
-0.689	0.689	0
-0.688	0.688	0
-0.689	0.689	0
-0.688	0.688	0
-0.689	0.689	0
-0.688	0.688	0
-0.688	0.688	0
-0.689	0	0
-0.687	0	0
-0.689	0.689	0
-0.689	0.689	0
0	0.689	0
-0.689	0.689	0
-0.689	0.689	0
-0.688	0.688	0
-0.688	0.688	0
0	0.687	0
-0.689	0.689	0
-0.688	0	0
-0.689	0	0
-0.689	0	0
-0.689	0.689	0
-0.689	0.689	0
-0.688	0.688	0
-0.688	0.688	0
-0.689	0.689	0
-0.689	0.689	0
-0.688	0.688	0
-0.688	0.688	0
-0.688	0.688	0
-0.689	0	0
-0.689	0	0
-0.689	0.689	0
-0.689	0.689	0
-0.689	0.689	0
0	0.688	0
-0.689	0.689	0
-0.689	0.689	0
-0.689	0.689	0
-0.689	0.689	0
-0.689	0.689	0
-0.688	0	0
-0.688	0	0
-0.689	0.689	0
-0.689	0.689	0
-0.624	0.555	0
-0.694	0.555	0
-0.624	0.486	0
-0.624	0.347	0
-0.694	0.416	0
-0.624	0.555	0
-0.624	0.486	0
-0.694	0.416	0
-0.624	0.416	0
-0.694	0.486	0
-0.624	0.416	0
-0.624	0.416	0
-0.624	0.555	0
-0.694	0.555	0
-0.624	0.416	0
-0.624	0.416	0
-0.624	0.555	0
-0.624	0.555	0
-0.659	0.312	0
-0.625	0.451	0
-0.659	0.416	0
-0.625	0.451	0
-0.625	0.451	0
-0.659	0.243	0
-0.659	0.416	0
-0.659	0.555	0
-0.659	0.486	0
0.312	0.278	0
0.625	0.451	0
0.659	0.451	0
0.659	0.278	0
0.659	0.416	0
0	0	0
0.139	0	0
0.486	0.347	0
0.486	0.555	0
0.416	0.555	0
0.486	0.486	0
0.555	0.416	0
0.486	0.416	0
0.416	0.555	0
0.486	0.555	0
0.555	0.416	0
0.416	0.416	0
0.486	0.555	0
0.486	0.555	0
0.416	0.416	0
0.486	0.486	0
0.555	0.486	0
0.486	0.416	0
0.416	0.416	0
0.416	0.486	0
0.555	0.555	0
0.555	0.416	0
0.486	0.416	0
0.486	0.555	0
0.347	0.555	0
0.416	0.416	0
0.555	0.416	0
0.555	0.555	0
0.486	0.555	0
0.416	0.416	0
0.416	0.416	0
0.624	0.555	0
0.624	0.555	0
0.624	0.416	0
0.694	0.486	0
0.624	0.416	0
0.624	0.416	0
0.624	0.555	0
0.694	0.555	0
0.694	0.416	0
0.624	0.416	0
0.624	0.555	0
0.694	0.555	0
0.694	0.416	0
0.694	0.416	0
0.624	0.486	0
0.624	0.486	0
0.624	0.416	0
0.694	0.416	0
0.624	0.555	0
0.624	0.486	0
0.694	0.416	0
0.694	0.416	0
0.624	0.555	0
0.694	0.555	0
0.694	0.416	0
0.694	0.486	0
0.624	0.416	0
0.624	0.486	0
0.624	0.486	0
0.694	0.347	0
0.694	0.416	0
0.694	0.555	0
0.624	0.486	0
0.624	0.416	0
0.694	0.486	0
0.624	0.486	0
0.624	0.347	0
0.694	0.416	0
0.624	0.555	0
0.624	0.555	0
0.694	0.416	0
0.694	0.486	0
0.694	0.486	0
0.624	0.347	0
0.624	0.486	0
0.694	0.486	0
0.694	0.416	0
0.694	0.416	0
0.624	0.555	0
0.694	0.555	0
0.624	0.416	0
0.624	0.416	0
0.694	0.486	0
0.694	0.277	0
0.624	0.416	0
0.624	0.555	0
0.694	0.555	0
0.624	0.416	0
0.624	-0.278	0
0.694	-0.486	0
0.624	-0.555	0
0.624	-0.555	0
0.624	-0.624	0
0.624	-0.624	0
0.624	-0.624	0
0.624	-0.624	0
0.694	-0.624	0
0.624	-0.624	0
0.624	-0.624	0
0.694	-0.624	0
0.694	-0.624	0
0.624	-0.555	0
0.624	-0.555	0
0.694	-0.555	0
0.624	-0.624	0
0.624	-0.624	0
0.694	-0.555	0
0.624	-0.555	0
0.694	-0.624	0
0.624	-0.624	0
0.694	-0.624	0
0.624	-0.624	0
0.624	-0.624	0
0.694	-0.624	0
0.694	-0.624	0
0.624	-0.624	0
0.624	-0.624	0
0.694	-0.624	0
0.624	-0.624	0
0.624	-0.624	0
0.694	-0.624	0
0.624	-0.624	0
0.624	-0.555	0
0.624	-0.555	0
0.624	-0.624	0
0.624	-0.624	0
0.624	-0.624	0
0.694	-0.624	0
0.624	-0.624	0
0.624	-0.624	0
0.694	-0.555	0
0.624	-0.555	0
0.624	-0.555	0
0.694	-0.555	0
0.694	-0.555	0
0.624	-0.555	0
0.624	-0.555	0
0.624	-0.555	0
0.624	-0.624	0
0.694	-0.624	0
0.624	-0.624	0
0.694	-0.624	0
0.624	-0.624	0
0.624	-0.624	0
0.694	-0.624	0
0.694	-0.624	0
0.624	-0.624	0
0.624	-0.624	0
0.694	-0.624	0
0.624	-0.624	0
0.624	-0.624	0
0.694	-0.624	0
0.624	-0.624	0
0.624	-0.624	0
0.624	-0.624	0
0.624	-0.624	0
0.624	-0.555	0
0.624	-0.555	0
0.694	-0.555	0
0.694	-0.555	0
0.624	-0.555	0
0.624	-0.624	0
0.694	-0.624	0
0.624	-0.624	0
0.624	-0.624	0
0.694	-0.624	0
0.624	-0.624	0
0.624	-0.624	0
0.694	-0.624	0
0.624	-0.624	0
0.694	-0.624	0
0.624	-0.555	0
0.694	-0.624	0
0.624	-0.624	0
0.624	-0.624	0
0.694	-0.624	0
0.694	-0.624	0
0.624	-0.624	0
0.624	-0.624	0
0.694	-0.624	0
0.624	-0.624	0
0.624	-0.555	0
0.694	-0.624	0
0.624	-0.624	0
0.694	-0.624	0
0.624	-0.624	0
0.624	-0.624	0
0.624	-0.555	0
0.624	-0.624	0
0.694	-0.624	0
0.694	-0.624	0
0.624	-0.624	0
0.694	-0.624	0
0.694	-0.624	0
0.624	-0.624	0
0.624	-0.624	0
0.694	-0.624	0
0.624	-0.624	0
0.624	-0.624	0
0.624	-0.624	0
0.624	-0.624	0
0.624	-0.555	0
0.624	-0.555	0
0.694	-0.555	0
0.624	-0.555	0
0.624	-0.555	0
0.694	-0.624	0
0.624	-0.624	0
0.624	-0.624	0
0.694	-0.624	0
0.694	-0.624	0
0.624	-0.624	0
0.694	-0.624	0
0.624	-0.624	0
0.624	-0.624	0
0.624	-0.624	0
0.624	-0.624	0
0.694	-0.624	0
0.624	-0.624	0
0.624	-0.555	0
0.694	-0.555	0
0.624	-0.624	0
0.624	-0.624	0
0.694	-0.555	0
0.624	-0.555	0
0.624	-0.555	0
0.694	-0.555	0
0.624	-0.624	0
0.624	-0.555	0
0.624	-0.555	0
0.624	-0.555	0
0.624	-0.555	0
0.624	-0.624	0
0.694	-0.624	0
0.624	-0.624	0
0.624	-0.624	0
0.624	-0.624	0
0.694	-0.555	0
0.624	-0.555	0
0.624	-0.624	0
0.694	-0.624	0
0.624	-0.624	0
0.624	-0.555	0
0.694	-0.624	0
0	0	0
0.0694	0.0694	0
0.208	-0.139	0
0.347	-0.347	0
0.486	-0.347	0
0.416	-0.347	0
0.416	-0.347	0
0.416	-0.416	0
0.416	-0.416	0
0.555	-0.486	0
0.486	-0.416	0
0.416	-0.416	0
0.486	-0.416	0
0.486	-0.416	0
0.416	-0.416	0
0.416	-0.416	0
0.486	-0.416	0
0.486	-0.486	0
0.416	-0.416	0
0.416	-0.486	0
0.416	-0.416	0
0.486	-0.416	0
0.416	-0.416	0
0.416	-0.416	0
0.486	-0.416	0
0.486	-0.486	0
0.416	-0.416	0
0.416	-0.486	0
0.416	-0.416	0
0.486	-0.416	0
0.416	-0.347	0
0.416	-0.416	0
0.416	-0.416	0
0.486	-0.416	0
0.416	-0.416	0
0.416	-0.416	0
0.486	-0.416	0
0.486	-0.416	0
0.416	-0.416	0
0.486	-0.486	0
0.416	-0.416	0
0.416	-0.486	0
0.486	-0.486	0
0.486	-0.416	0
0.416	-0.486	0
0.416	-0.416	0
0.486	-0.416	0
0.486	-0.416	0
0.416	-0.416	0
0.416	-0.416	0
0.416	-0.416	0
0.416	-0.416	0
0.486	-0.416	0
0.486	-0.416	0
0.416	-0.416	0
0.416	-0.416	0
0.486	-0.416	0
0.486	-0.486	0
0.416	-0.416	0
0.416	-0.486	0
0.486	-0.416	0
0.486	-0.486	0
0.416	-0.486	0
0.416	-0.416	0
0.486	-0.486	0
0.486	-0.416	0
0.416	-0.416	0
0.416	-0.416	0
0.486	-0.416	0
0.486	-0.416	0
0.416	-0.486	0
0.416	-0.416	0
0.486	-0.486	0
0.416	-0.416	0
0.486	-0.416	0
0.416	-0.416	0
0.486	-0.416	0
0.486	-0.416	0
0.416	-0.486	0
0.416	-0.416	0
0.486	-0.486	0
0.486	-0.416	0
0.416	-0.486	0
0.416	-0.416	0
0.485	-0.416	0
0.486	-0.486	0
0.416	-0.416	0
0.416	-0.416	0
0.486	-0.486	0
0.486	-0.416	0
0.416	-0.486	0
0.416	-0.416	0
0.486	-0.486	0
0.486	-0.416	0
0.416	-0.486	0
0.416	-0.416	0
0.486	-0.416	0
0.416	-0.347	0
0.416	-0.416	0
0.416	-0.416	0
0.486	-0.416	0
0.416	-0.416	0
0.416	-0.416	0
0.486	-0.486	0
0.486	-0.416	0
0.416	-0.486	0
0.416	-0.486	0
0.416	-0.416	0
0.486	-0.486	0
0.416	-0.416	0
0.416	-0.416	0
0.486	-0.416	0
0.486	-0.416	0
0.416	-0.416	0
0.416	-0.416	0
0.486	-0.416	0
0.486	-0.486	0
0.416	-0.416	0
0.416	-0.416	0
0.416	-0.347	0
0.486	-0.416	0
0.416	-0.416	0
0.486	-0.416	0
0.416	-0.416	0
0.416	-0.416	0
0.416	-0.416	0
0.486	-0.486	0
0.486	-0.416	0
0.416	-0.486	0
0.416	-0.416	0
0.486	-0.416	0
0.416	0.0694	0
0.416	0.208	0
0.486	0.347	0
0.486	0.347	0
0.416	0.416	0
0.416	0.416	0
0.486	0.416	0
0.486	0.416	0
0.416	0.416	0
0.347	0.416	0
0.416	0.416	0
0.486	0.416	0
0.486	0.416	0
0.416	0.416	0
0.416	0.416	0
0.416	0.347	0
0.486	0.416	0
0.486	0.416	0
0.416	0.486	0
0.416	0.416	0
0.416	0.416	0
0.486	0.416	0
0.486	0.416	0
0.416	0.416	0
0.416	0.486	0
0.485	0.347	0
0.486	0.416	0
0.416	0.347	0
0.416	0.416	0
0.486	0.416	0
0.486	0.416	0
0.416	0.416	0
0.347	0.486	0
0.416	0.347	0
0.486	0.416	0
0.486	0.347	0
0.416	0.416	0
0.416	0.416	0
0.486	0.416	0
0.416	0.416	0
0.486	0.416	0
0.416	0.416	0
0.416	0.486	0
0.416	0.416	0
0.555	0.347	0
0.486	0.347	0
0.416	0.416	0
0.416	0.416	0
0.486	0.416	0
0.486	0.416	0
0.416	0.416	0
0.416	0.416	0
0.416	0.416	0
0.416	0.416	0
0.486	0.416	0
0.416	0.416	0
0.416	0.486	0
0.486	0.416	0
0.486	0.347	0
0.416	0.416	0
0.416	0.416	0
0.486	0.416	0
0.486	0.416	0
0.416	0.486	0
0.416	0.416	0
0.486	0.416	0
0.486	0.416	0
0.416	0.416	0
0.416	0.416	0
0.486	0.416	0
0.486	0.416	0
0.416	0.486	0
0.416	0.416	0
0.486	0.347	0
0.486	0.416	0
0.347	0.416	0
0.416	0.486	0
0.416	0.347	0
0.486	0.347	0
0.416	0.347	0
0.486	0.416	0
0.416	0.416	0
0.416	0.486	0
0.486	0.347	0
0.486	0.347	0
0.416	0.347	0
0.416	0.416	0
0.416	0.416	0
0.486	0.486	0
0.416	0.416	0
0.416	0.416	0
0.486	0.416	0
0.486	0.486	0
0.416	0.347	0
0.416	0.347	0
0.486	0.416	0
0.416	0.416	0
0.416	0.486	0
0.486	0.416	0
0.486	0.416	0
0.416	0.416	0
0.416	0.486	0
0.486	0.416	0
0.486	0.347	0
0.416	0.416	0
0.416	0.416	0
0.486	0.416	0
0.486	0.486	0
0.416	0.416	0
0.486	0.347	0
0.416	0.486	0
0.486	0.347	0
0.486	0.347	0
0.416	0.416	0
0.416	0.416	0
0.486	0.416	0
0.486	0.416	0
0.416	0.486	0
0.416	0.416	0
0.486	0.416	0
0.416	0.416	0
0.555	0.485	0
0.486	0.416	0
0.486	0.347	0
0.416	0.416	0
0.416	0.416	0
0.416	0.416	0
0.486	0.416	0
0.486	0.416	0
0.416	0.486	0
0.416	0.347	0
0.486	0.347	0
0.486	0.347	0
0.416	0.416	0
0.416	0.416	0
0.486	0.486	0
0.416	0.416	0
0.416	0.416	0
0.416	0.416	0
0.555	0.416	0
0.486	0.416	0
0.416	0.416	0
0.416	0.416	0
0.486	0.416	0
0.486	0.486	0
0.416	0.416	0
0.416	0.416	0
0.486	0.416	0
0.416	0.416	0
0.486	0.486	0
0.416	0.347	0
0.486	0.347	0
0.416	0.416	0
0.416	0.416	0
0.486	0.416	0
0.486	0.416	0
0.416	0.416	0
0.416	0.486	0
0.416	0.416	0
0.486	0.347	0
0.416	0.416	0
0.486	0.416	0
0.416	0.486	0
0.486	0.416	0
0.416	0.416	0
0.416	0.416	0
0.416	0.416	0
0.486	0.416	0
0.416	0.486	0
0.416	0.416	0
0.486	0.416	0
0.486	0.416	0
0.416	0.416	0
0.486	0.486	0
0.416	0.416	0
0.416	0.347	0
0.486	0.416	0
0.486	0.416	0
0.347	0.416	0
0.416	0.416	0
0.416	0.416	0
0.486	0.486	0
0.416	0.416	0
0.416	0.347	0
0.486	0.416	0
0.416	0.416	0
0.416	0.486	0
0.486	0.416	0
0.416	0.416	0
0.416	0.416	0
0.486	0.416	0
0.486	0.416	0
0.416	0.486	0
0.416	0.416	0
0.416	0.347	0
0.486	0.347	0
0.486	0.416	0
0.416	0.416	0
0.416	0.416	0
0.486	0.416	0
0.486	0.416	0
0.416	0.416	0
0.416	0.486	0
0.416	0.416	0
0.486	0.347	0
0.416	0.416	0
0.486	0.416	0
0.416	0.486	0
0.416	0.416	0
0.486	0.416	0
0.486	0.416	0
0.416	0.416	0
0.52	0.416	0
0.451	0.451	0
0.347	0.382	0
0.416	0.347	0
0.486	0.416	0
0.416	0.416	0
0.416	0.416	0
0.451	0.416	0
0.416	0.416	0
0.416	0.451	0
0.486	0.347	0
0.451	0.347	0
0.347	0.382	0
0.382	0.451	0
0.486	0.382	0
0.451	0.347	0
0.347	0.416	0
0.382	0.451	0
0.486	0.382	0
0.451	0.347	0
0.347	0.451	0
0.416	0.312	0
0.486	0.347	0
0.451	0.416	0
0.347	0.416	0
0.416	0.416	0
0.486	0.451	0
0.451	0.347	0
0.347	0.347	0
0.382	0.416	0
0.486	0.451	0
0.416	0.347	0
0.416	0.347	0
0.486	0.416	0
0.451	0.416	0
0.347	0.416	0
0.416	0.416	0
0.52	0.451	0
0.451	0.347	0
0.347	0.382	0
0.382	0.416	0
0.486	0.451	0
0.451	0.347	0
0.347	0.347	0
0.382	0.416	0
0.451	0.416	0
0.382	0.416	0
0.416	0.451	0
0.486	0.382	0
0.451	0.347	0
0.347	0.416	0
0	0	0
0.104	0.208	0
0.416	0.382	0
0.486	0.451	0
0.451	0.382	0
0.347	0.347	0
0.416	0.416	0
0.486	0.451	0
0.416	0.347	0
0.416	0.347	0
0.486	0.416	0
0.451	0.416	0
0.347	0.416	0
0.416	0.451	0
0.486	0.347	0
0.451	0.347	0
0.382	0.416	0
0.416	0.451	0
0.486	0.347	0
0.451	0.347	0
0.347	0.451	0
0.416	0.347	0
0.486	0.382	0
0.416	0.416	0
0.451	0.416	0
0.451	0.416	0
0.312	0.451	0
0.416	0.382	0
0	0	0
0.139	0	0
0.416	0.174	0
0.486	0.382	0
0.451	0.451	0
0.347	0.347	0
0.382	0.347	0
0.486	0.416	0
0.451	0.451	0
0.347	0.347	0
0.382	0.347	0
0.486	0.451	0
0.451	0.347	0
0.382	0.382	0
0.416	0.416	0
0.486	0.451	0
0.451	0.347	0
0.347	0.382	0
0.416	0.416	0
0.486	0.416	0
0.451	0.382	0
0.382	0.451	0
0.382	0.382	0
0.486	0.347	0
0.451	0.451	0
0.347	0.347	0
0.451	0.347	0
0.382	0.451	0
0.416	0.347	0
0.521	0.347	0
0.451	0.451	0
0.382	0.347	0
0	0	0
0.104	0.0694	0
0.382	0.382	0
0.451	0.416	0
0.416	0.451	0
0.416	0.347	0
0.486	0.382	0
0.416	0.416	0
0.451	0.451	0
0.416	0.347	0
0.451	0.382	0
0.416	0.416	0
0.416	0.416	0
0.486	0.451	0
0.451	0.382	0
0.347	0.347	0
0.382	0.416	0
0.486	0.451	0
0.486	0.347	0
0.382	0.347	0
0.451	0.416	0
0.382	0.486	0
0.416	0.382	0
0	0	0
0.243	0.104	0
0.451	0.382	0
0.451	0.416	0
0.347	0.451	0
0.416	0.347	0
0.486	0.382	0
0.416	0.416	0
0.451	0.451	0
0.416	0.347	0
0.451	0.347	0
0.416	0.416	0
0.416	0.451	0
0.486	0.347	0
0	0	0
0.104	0	0
0.382	0.139	0
0.486	0.382	0
0.451	0.451	0
0.382	0.347	0
0.382	0.347	0
0.486	0.416	0
0.486	0.416	0
0.382	0.451	0
0.451	0.312	0
0.416	0.312	0
0.416	0.382	0
0.486	0.416	0
0.451	0.451	0
0.382	0.347	0
0.382	0.347	0
0.486	0.451	0
0.451	0.347	0
0.382	0.382	0
0.416	0.416	0
0.486	0.451	0
0.486	0.347	0
0.382	0.347	0
0.451	0.416	0
0.416	0.416	0
0.451	0.451	0
0.382	0.347	0
0.416	0.382	0
0.486	0.416	0
0.451	0.451	0
0.347	0.382	0
0.416	0.347	0
0.521	0.382	0
0.451	0.416	0
0.382	0.451	0
0.416	0.347	0
0.486	0.347	0
0.451	0.451	0
0.382	0.382	0
0.416	0.347	0
0.486	0.416	0
0.451	0.451	0
0.347	0.347	0
0.416	0.382	0
0.521	0.416	0
0.451	0.451	0
0.382	0.347	0
0.382	0.347	0
0.486	0.416	0
0.451	0.451	0
0.347	0.382	0
0.382	0.382	0
0.486	0.416	0
0.451	0.451	0
0.347	0.347	0
0.416	0.347	0
0.486	0.451	0
0.451	0.347	0
0.347	0.347	0
0.416	0.416	0
0.486	0.416	0
0.451	0.451	0
0.347	0.382	0
0.382	0.347	0
0.486	0.416	0
0.451	0.451	0
0.382	0.382	0
0.416	0.347	0
0.486	0.416	0
0.451	0.451	0
0.382	0.347	0
0.416	0.347	0
0.486	0.451	0
0.451	0.347	0
0.347	0.347	0
0.416	0.416	0
0.486	0.451	0
0.451	0.347	0
0.382	0.347	0
0.416	0.416	0
0.486	0.416	0
0.451	0.451	0
0.347	0.347	0
0.451	0.347	0
0.416	0.451	0
0.416	0.347	0
0.486	0.347	0
0.416	0.382	0
0.451	0.451	0
0.451	0.382	0
0.312	0.347	0
0.382	0.416	0
0.486	0.451	0
0.451	0.382	0
0.382	0.347	0
0.416	0.451	0
0.486	0.382	0
0.451	0.382	0
0.347	0.416	0
0.416	0.416	0
0.486	0.416	0
0.486	0.486	0
0.382	0.382	0
0.451	0.416	0
0.416	0.416	0
0.451	0.416	0
0.416	0.451	0
0.416	0.347	0
0.486	0.312	0
0.451	0.416	0
0.347	0.416	0
0.382	0.451	0
0.486	0.347	0
0.451	0.382	0
0.382	0.451	0
0.416	0.347	0
0.486	0.382	0
0.451	0.416	0
0.382	0.451	0
0.416	0.347	0
0.486	0.347	0
0.451	0.416	0
0.347	0.416	0
0.382	0.451	0
0.486	0.382	0
0.451	0.347	0
0.347	0.416	0
0.416	0.416	0
0.521	0.416	0
0.451	0.451	0
0.382	0.347	0
0.416	0.347	0
0.451	0.416	0
0.416	0.416	0
0.416	0.416	0
0.486	0.451	0
0.451	0.347	0
0.347	0.347	0
0.416	0.451	0
0.521	0.382	0
0.451	0.347	0
0.382	0.451	0
0.416	0.382	0
0.486	0.382	0
0.416	0.451	0
0.451	0.312	0
0.416	0.382	0
0.416	0.416	0
0.521	0.416	0
0.451	0.451	0
0.347	0.382	0
0.382	0.382	0
0.521	0.416	0
0.451	0.451	0
0.382	0.382	0
0.416	0.347	0
0.486	0.451	0
0.451	0.347	0
0.382	0.312	0
0.416	0.451	0
0.521	0.347	0
0.451	0.347	0
0.347	0.451	0
0.416	0.347	0
0.486	0.382	0
0.416	0.451	0
0.416	0.382	0
0.486	0.347	0
0.451	0.416	0
0.278	0.451	0
0.416	0.347	0
0.486	0.347	0
0.451	0.451	0
0.347	0.347	0
0.382	0.347	0
0.486	0.416	0
0.451	0.416	0
0.382	0.416	0
0.416	0.451	0
0.486	0.347	0
0.451	0.382	0
0.347	0.451	0
0.416	0.347	0
0.486	0.382	0
0.451	0.451	0
0.347	0.347	0
0.382	0.347	0
0.451	0.416	0
0.416	0.451	0
0.416	0.347	0
0.486	0.347	0
0.451	0.416	0
0.347	0.451	0
0.451	0.382	0
0.416	0.382	0
0.416	0.451	0
0.521	0.347	0
0.451	0.382	0
0.347	0.416	0
0.416	0.416	0
0.486	0.416	0
0.451	0.416	0
0.382	0.451	0
0.416	0.382	0
0.486	0.347	0
0.451	0.416	0
0.382	0.451	0
0.416	0.382	0
0.486	0.382	0
0.416	0.416	0
0.451	0.451	0
0.416	0.382	0
0.416	0.347	0
0.486	0.451	0
0.451	0.347	0
0.382	0.347	0
0.382	0.382	0
0.486	0.382	0
0.451	0.416	0
0.347	0.451	0
0.416	0.382	0
0	0	0
0.139	0.243	0
0.416	0.382	0
0.486	0.416	0
0.451	0.451	0
0.347	0.347	0
0.416	0.347	0
0.486	0.416	0
0.451	0.451	0
0.382	0.347	0
0.416	0.382	0
0.486	0.416	0
0.451	0.451	0
0.382	0.382	0
0.382	0.347	0
0.486	0.416	0
0.451	0.416	0
0.347	0.451	0
0.382	0.382	0
0.486	0.382	0
0.451	0.451	0
0.382	0.347	0
0.416	0.382	0
0.521	0.451	0
0.451	0.347	0
0.382	0.382	0
0.416	0.451	0
0.486	0.347	0
0.451	0.347	0
0.347	0.451	0
0.382	0.347	0
0.486	0.382	0
0.451	0.416	0
0.382	0.451	0
0.416	0.382	0
0.486	0.347	0
0.416	0.451	0
0.486	0.347	0
0.451	0.382	0
0.347	0.451	0
0.52	0	0
0.451	0.243	0
0.382	0.416	0
0.416	0.451	0
0.486	0.312	0
0.416	0.312	0
0.451	0.416	0
0.416	0.451	0
0.416	0.347	0
0.521	0.347	0
0.451	0.416	0
0.347	0.486	0
0.451	0.382	0
0.416	0.382	0
0.416	0.416	0
0.486	0.416	0
0.416	0.416	0
0.451	0.416	0
0.416	0.486	0
0.416	0.382	0
0.486	0.382	0
0.451	0.416	0
0.347	0.451	0
0.416	0.347	0
0.486	0.347	0
0.451	0.416	0
0.347	0.451	0
0.416	0.347	0
0.486	0.347	0
0.451	0.416	0
0.347	0.451	0
0.416	0.347	0
0.486	0.382	0
0.451	0.451	0
0.347	0.347	0
0.382	0.382	0
0	0	0
0.174	0	0
0.416	0.312	0
0.486	0.416	0
0.451	0.416	0
0.347	0.451	0
0.416	0.347	0
0.486	0.347	0
0.451	0.416	0
0.347	0.416	0
0.382	0.416	0
0.486	0.451	0
0.451	0.382	0
0.382	0.347	0
0.382	0.451	0
0.521	0.382	0
0.451	0.382	0
0.382	0.451	0
0.416	0.347	0
0.486	0.347	0
0.416	0.416	0
0.451	0.416	0
0.416	0.451	0
0.416	0.382	0
0.521	0.382	0
0.451	0.451	0
0.382	0.382	0
0.382	0.347	0
0.486	0.416	0
0.451	0.451	0
0.382	0.382	0
0.416	0.347	0
0.486	0.416	0
0.416	0.451	0
0.451	0.347	0
0.416	0.382	0
0.416	0.451	0
0.521	0.382	0
0.451	0.347	0
0.382	0.416	0
0.382	0.416	0
0.486	0.416	0
0.451	0.451	0
0.347	0.382	0
0.382	0.347	0
0.486	0.416	0
0.416	0.451	0
0.451	0.347	0
0.416	0.382	0
0.451	0.451	0
0.416	0.347	0
0.416	0.382	0
0.486	0.416	0
0.451	0.416	0
0.347	0.451	0
0.382	0.382	0
0.486	0.347	0
0.451	0.416	0
0.347	0.451	0
0.416	0.347	0
0.486	0.347	0
0.416	0.451	0
